timestamp,channelTitle,id,publishedAt,title,viewCount,likeCount,commentCount,duration_seconds,hora,dia_semana,nombre_dia,engagement_rate,tipo_video
2026-04-02 16:43:31,Monitor fantasma,y646CBqNnfg,2025-10-04 20:47:21+00:00,El modo en el que hablan los mÃ¡s inteligentes,182580,14079,1144,596,20,5,Sábado,0.0833771497425786,normal
2026-04-02 16:43:31,Monitor fantasma,fuYmUlIAzG8,2025-09-28 21:54:52+00:00,La web estÃ¡ muerta (y tÃº ayudaste a enterrarla),23532,2255,199,661,21,6,Domingo,0.1042835288118307,normal
2026-04-02 16:43:31,Monitor fantasma,h566m1ACmX4,2025-08-09 00:45:00+00:00,Los nÃºmeros mÃ¡s grandes jamÃ¡s ideados,4752,580,37,716,0,5,Sábado,0.12984006734006734,normal
2026-04-02 16:43:31,Monitor fantasma,IGdymVh_G1Q,2025-08-01 13:00:29+00:00,"Era la RELIGIÃN DEFINITIVA, pero llegÃ³ el Islam",42716,3270,384,789,13,4,Viernes,0.08554171738926866,normal
2026-04-02 16:43:31,Monitor fantasma,F9oEXm7QPEM,2025-07-24 13:30:13+00:00,A quÃ© se referÃ­a Cristian Castro con (no) hacer nada,30460,2419,253,625,13,3,Jueves,0.08772160210111622,normal
2026-04-02 16:43:31,Monitor fantasma,A5B5sCeggGg,2025-07-22 03:39:44+00:00,7 SeÃ±ales de que eres FALSO adulto,32097,3515,269,685,3,1,Martes,0.11789263794124061,normal
2026-04-02 16:43:31,Monitor fantasma,m8KJvvtWiu4,2025-07-12 13:01:24+00:00,QuÃ© es GENTRIFICACIÃN y por quÃ© el extranjero NO es el problema,21425,1941,269,558,13,5,Sábado,0.10315052508751459,normal
2026-04-02 16:43:31,Monitor fantasma,n40uxS-onmQ,2025-07-08 12:35:24+00:00,Lo que el fracaso de Bryan Johnson deberÃ­a enseÃ±arnos sobre la vejez,79385,4555,434,482,12,1,Martes,0.06284562574793727,normal
2026-04-02 16:43:31,Monitor fantasma,Byzb7mN1qII,2025-06-26 13:30:10+00:00,Â¿La democracia estÃ¡ fallandoâ¦ o simplemente la estamos viendo mal?,17227,1640,257,648,13,3,Jueves,0.11011783827712313,normal
2026-04-02 16:43:31,Monitor fantasma,SL7n7e-03LI,2025-06-24 14:00:41+00:00,Ad Crumenam: Cuando los ricos son nuestra voz,9810,1046,82,605,14,1,Martes,0.11498470948012232,normal
2026-04-02 16:43:31,Monitor fantasma,IPEGaa36Z6M,2025-06-17 23:09:19+00:00,Â¿Por quÃ© es IMPORTANTE aprender filosofÃ­a?,10401,1250,94,530,23,1,Martes,0.1292183443899625,normal
2026-04-02 16:43:31,Monitor fantasma,3wuKWWWYw0Y,2025-06-06 14:00:13+00:00,Â¿QuiÃ©n es Dios? | FilosofÃ­a,11916,1185,269,621,14,4,Viernes,0.12202081235313864,normal
2026-04-02 16:43:31,Monitor fantasma,neTPaTr80zI,2025-06-03 14:01:20+00:00,10 Frases que solo las personas con bajo coeficiente intelectual usan,46878,3655,626,533,14,1,Martes,0.09132215538205554,normal
2026-04-02 16:43:31,Monitor fantasma,NTB8DN1RZ5U,2025-05-27 22:52:19+00:00,La CIENCIA estÃ¡ en crisis y es tu culpa,17704,1650,186,572,22,1,Martes,0.10370537731586082,normal
2026-04-02 16:43:31,Monitor fantasma,gD_Mn3L52jA,2025-05-19 13:55:20+00:00,PaÃ­ses sin ejÃ©rcito Â¿CÃ³mo se defienden?,7958,787,141,623,13,0,Lunes,0.11661221412415179,normal
2026-04-02 16:43:31,Monitor fantasma,0OfxDgV6K4Q,2025-05-15 15:07:32+00:00,Por quÃ© ya NADIE camina en las ciudades,25077,2161,276,554,15,3,Jueves,0.09718068349483591,normal
2026-04-02 16:43:31,Monitor fantasma,mRagb0yTfj0,2025-05-13 15:29:29+00:00,El mundo estÃ¡ perdiendo su color y no es broma,82597,5812,749,584,15,1,Martes,0.07943387774374372,normal
2026-04-02 16:43:31,Monitor fantasma,4sw6-M6YPRk,2025-05-06 15:45:58+00:00,Pregunta seria: Â¿Por quÃ© debo trabajar?,24659,2421,299,601,15,1,Martes,0.11030455411817186,normal
2026-04-02 16:43:31,Monitor fantasma,r_C2m5mawsk,2025-05-01 03:29:44+00:00,CÃ³nclave: El elogio de la duda | AnÃ¡lisis de la pelÃ­cula,6493,658,32,499,3,3,Jueves,0.10626828892653627,normal
2026-04-02 16:43:31,Monitor fantasma,kNCclFUhhVk,2025-04-29 19:28:01+00:00,AsÃ­ serÃ¡ EL MUNDO en 10 aÃ±os segÃºn el NEOCONSERVADURISMO,23788,2025,683,588,19,1,Martes,0.11383891037497898,normal
2026-04-02 16:43:31,Monitor fantasma,npreQulTsfQ,2025-04-26 06:50:25+00:00,El Existencialismo en Minecraft: Â¿Estamos Condenados a Crear?,6685,785,51,580,6,5,Sábado,0.12505609573672402,normal
2026-04-02 16:43:31,Monitor fantasma,ET1IvhKVAUo,2025-04-22 07:23:00+00:00,Â¿Era comunista? El pensamiento del Papa Francisco,13035,1345,226,655,7,1,Martes,0.1205216724204066,normal
2026-04-02 16:43:31,Monitor fantasma,X45usFAD6XY,2025-04-19 18:53:49+00:00,Sobre la obra de Mario Vargas Llosa (Una opiniÃ³n muy personal),15423,1346,127,579,18,5,Sábado,0.09550671075666213,normal
2026-04-02 16:43:31,Monitor fantasma,JQB1mBaCk6o,2025-04-16 16:27:32+00:00,Â¿Latino o hispano? CÃ³mo te identificas revela quiÃ©n eres,18679,1771,1456,556,16,2,Miércoles,0.1727608544354623,normal
2026-04-02 16:43:31,Monitor fantasma,8W1POPcJwEg,2025-04-15 06:07:44+00:00,El filÃ³sofo de mentira que dijo una gran verdad,16988,1363,107,606,6,1,Martes,0.08653166941370379,normal
2026-04-02 16:43:31,Monitor fantasma,xkkWZv7VEiY,2025-04-08 14:36:42+00:00,DesglobalizaciÃ³n: Â¿El fin de la aldea global?,22207,1670,127,664,14,1,Martes,0.08092043049488899,normal
2026-04-02 16:43:31,Monitor fantasma,Z5z24TsxfqM,2025-04-01 04:59:15+00:00,Imitar el arte de Studio Ghibli Â¿Robo u homenaje?,30519,2355,249,587,4,1,Martes,0.08532389658901013,normal
